content,is_english
Convenient & user friendly.,True
Good service so far.,True
"nice app, it's food price is lower than other app.",True
Really too much smooth and easily understandable.,True
Good for use,True
Easy & smooth order process.,True
Clean & Smooth. Love it.,True
Neat and clean UI. Hope Foodi will create a boom in the food delivery industry.,True
This is very User friendly App. I have a good experience with this. Nice view and smooth. Great work.,True
They provide excellent service! I'll give 5 stars.,True
So sweet 💓,True
They didn't give my refund. I haven't seen as worst as this app yet.,True
"Foodi is a relatively new ground of online food and flower delivery service! From the beginning of their journey till present, I see them improving very rapidly on updating their official application, shortening delivery time, being loyal and recovering their lackings which is much appreciated. I hope foodi will grow more mature in their function within shortest period as they were able to show us their fast growth. I am excited to see their success. Best wishes for foodi!!",True
As a new app this is very user friendly and their delivery service is awesome and faster than other apps.,True
Very smooth and user friendly interface.,True
Good,True
One of the greatest app i have seen ever.. User friendly 😍 Their service was absolutely fast...,True
Best food delivery app ever. 😋,True
Impressive view and thanks for this app. Loved the app and performance is too good. From now on i am going to use it on regular basis. Give us more offers 🤙,True
Smooth and user friendly.,True
Nice Food delivery,True
Good service 👍,True
Price are slightly increased compare to shop price.,True
Good,True
"This is a bad app...there companies delivery man Anondo was cheated with me, he didn't help me to fine the correct app..He is a cheater...he told me that don't install our app",True
There new in this field. That's why some problem we faced. But i hope there doing there best. We should support them.,True
The Worst delivery app I have ever seen,True
Very good service fast delivery gives . Recommend it,True
Good service and fast delivery,True
"App is stuck at save delivery address. After I added my order to cart, I went to check out and confirm order but it says save address, but couldn’t let me complete the process. It just stuck there, and I couldn’t order.",True
their services are damn slow & also unprofessional,True
"Total trash,,their restaurant management and the customer support is the worat i've ever seen.They cancelled my first prepaid order after half of an hour and payback my refund after 3 days.Customer Support is very lazy.Their app is laggy and not user friendly.Never gonna use their service again.",True
Worst app ever. Other food delivery apps are 10000% better than that. They intentionally maintain the app while there is an active offer.,True
This app is just bug,True
This is a big bad app i have seen. I will suggest to man Don't download it’s.,True
worse,True
"I can't delivery by this App, system undefined. Worst and time waste",True
