content,is_english
Their food delivery system is not for all areas. Food delivery has not yet started in the entire area. I downloaded it without knowing this. I am very disappointed.,True
"There is a wide option for ordering food and searching for restaurants. But this App is too slow, sometimes the product I add to cart, it get delete from the cart, i have to start tge app again and again, although there service is very good, much more options are available in this app, but i would suggest make is work fast, they got many offers and vouchers.",True
I love this app . But I don't know why when I search meet box but this is not applied . . I don't know I think my Wi-Fi is unconnected. 10 on 10 I love this app. If you need to what is something in cheap so you of course download this is. Tata ....,True
Apps ui is not user friendly. And its loading time too much. You need to work on UI & UX both.,True
I was searching where i can track my order so plz add a button at the bottom side thus we can access quickly,True
Not good,True
Too many bugs. I ordered food minimized the app after some time I opened the app again to track the order and It was showing no restaurant in my area and the orders and reorder option didn't have any order records all were empty.,True
Worst app. Doesnt even open,True
Very Bad Service. Very Bad Delivery Man. Just Disgusting.,True
"Fake items, to much delivery charge",True
F.,True
too dal,True
"Don't go for order from foodi, if u want to place order then make sure u have huge time like 1-2hr. Think before order...",True
So small network,True
Fake offer,True
"Worst app. I've ordered and its working in my area but most of the time it says service is unavailable in this area, and after reinstalling the app, sometimes it works. Most probably location related issues. Too slow UI.",True
"Worst apps, response too many slow",True
3 star for the app but 4 star for the service and deals. You guys should spend more on making a stable app. The UI could be a lot better than what tou have at the moment.,True
Stupid app. Doesn't work 90 % of the time. Don't download it waste of time and space on my phn,True
Not good,True
"I always use Foodpanda. But today I saw ads about this app. I saw that this app also delivers food from Katchi Bhai. This restaurant is near my house. When I open the app, there is no restaurant available in my area. Very bad app.",True
So many issues. Don't know where to start. Better don't use it.,True
